A номер;B номер;IMSI;Дата (коммутатор);Продолжительность;Набрано;Переадресовано;IMEI;ID первой БС;Адрес первой БС;Коммутатор ID;Коммутатор;SMS центр;Тип записи;Тип соединения;Время по Москве;Номер;Контакт;LAC
79062863352;79022823262;250992180008353;05.09.2013 11:25:16;49;79022823262;;352833037456380;21211 ;Энская обл, Энск г, Старостина, д.55;79062919999;Энск;;Исходящий звонок;Local;05.09.2013 11:25:16;79062863352;79022823262;6238
79219600002;79062863352;250992180008353;05.09.2013 11:26:57;0;;;352833037456380;20312 ;Энская обл, Энск г, Старостина ул, д.93;79062919999;Энск;79219600002;SMS Входящее;Local;05.09.2013 11:26:57;79062863352;79219600002;6238
79062863352;79022823262;250992180008353;05.09.2013 11:29:05;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;05.09.2013 11:29:05;79062863352;79022823262;
79062863352;79022823262;250992180008353;05.09.2013 12:20:11;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;05.09.2013 12:20:11;79062863352;79022823262;
79062863352;79216666377;250992180008353;05.09.2013 13:08:04;14;79216666377;;352833037456380;21211 ;Энская обл, Энск г, Старостина, д.55;79062919999;Энск;;Исходящий звонок;Local;05.09.2013 13:08:04;79062863352;79216666377;6238
79062863352;79216666377;250992180008353;05.09.2013 13:08:34;28;79216666377;;352833037456380;21211 ;Энская обл, Энск г, Старостина, д.55;79062919999;Энск;;Исходящий звонок;Local;05.09.2013 13:08:34;79062863352;79216666377;6238
79043490003;79062863352;250992180008353;05.09.2013 13:21:39;0;;;352833037456380;20102 ;"Энская обл, Энск г, Верхне-Ростинское ш, Северная промзона, Восточная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;79043490003;SMS Входящее;Local;05.09.2013 13:21:39;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;05.09.2013 13:21:48;0;;;352833037456380;20102 ;"Энская обл, Энск г, Верхне-Ростинское ш, Северная промзона, Восточная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;79043490003;SMS Входящее;Local;05.09.2013 13:21:48;79062863352;79043490003;6238
79062863352;79022823262;250992180008353;05.09.2013 13:25:47;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;05.09.2013 13:25:47;79062863352;79022823262;
79062863352;79216666377;250992180008353;05.09.2013 13:26:08;6;79216666377;;352833037456380;20071 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;05.09.2013 13:26:08;79062863352;79216666377;6238
79062863352;79062863357;250992180008353;05.09.2013 13:42:09;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;05.09.2013 13:42:09;79062863352;79062863357;
79062863352;79113013030;250992180008353;05.09.2013 13:42:29;51;79113013030;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;05.09.2013 13:42:29;79062863352;79113013030;6238
79113013030;79062863352;250992180008353;05.09.2013 13:51:25;32;79062863352;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Входящий звонок;Local;05.09.2013 13:51:25;79062863352;79113013030;6238
79062863352;79022823262;250992180008353;05.09.2013 16:15:52;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;05.09.2013 16:15:52;79062863352;79022823262;
79043490003;79062863352;250992180008353;05.09.2013 16:17:08;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79043490003;SMS Входящее;Local;05.09.2013 16:17:08;79062863352;79043490003;6238
79062863352;79216666377;250992180008353;05.09.2013 16:46:01;37;79216666377;;352833037456380;20071 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;05.09.2013 16:46:01;79062863352;79216666377;6238
79522959984;79062863352;250992180008353;05.09.2013 17:08:10;123;79062863352;;352833037456380;20192 ;Энская обл, Энск г, Шолохова ул, д.30, Сопка Варничная, вышка ОРТПЦ;79062919999;Энск;;Входящий звонок;Local;05.09.2013 17:08:10;79062863352;79522959984;6238
79043490003;79062863352;250992180008353;05.09.2013 17:28:03;0;;;352833037456380;20482 ;"Энская обл, Энск г, Челюскинцев ул, д.1, стадион ""Профсоюзов"", осветительная вышка";79062919999;Энск;79043490003;SMS Входящее;Local;05.09.2013 17:28:03;79062863352;79043490003;6238
79043490003;79062863352;250992180008353;05.09.2013 17:28:55;0;;;352833037456380;20482 ;"Энская обл, Энск г, Челюскинцев ул, д.1, стадион ""Профсоюзов"", осветительная вышка";79062919999;Энск;79043490003;SMS Входящее;Local;05.09.2013 17:28:55;79062863352;79043490003;6238
79062863352;79113062628;250992180008353;05.09.2013 17:30:11;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;05.09.2013 17:30:11;79062863352;79113062628;
79215101913;79062863352;250992180008353;05.09.2013 17:30:53;81;79062863352;;352833037456380;20482 ;"Энская обл, Энск г, Челюскинцев ул, д.1, стадион ""Профсоюзов"", осветительная вышка";79062919999;Энск;;Входящий звонок;Local;05.09.2013 17:30:53;79062863352;79215101913;6238
79062863352;79022823262;250992180008353;05.09.2013 17:42:51;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;05.09.2013 17:42:51;79062863352;79022823262;
79043490003;79062863352;250992180008353;05.09.2013 17:43:13;0;;;352833037456380;20481 ;"Энская обл, Энск г, Челюскинцев ул, д.1, стадион ""Профсоюзов"", осветительная вышка";79062919999;Энск;79043490003;SMS Входящее;Local;05.09.2013 17:43:13;79062863352;79043490003;6238
79062863352;79216666377;250992180008353;06.09.2013 07:50:15;8;79216666377;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 07:50:15;79062863352;79216666377;6238
79062863352;79216666377;250992180008353;06.09.2013 09:34:05;52;79216666377;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 09:34:05;79062863352;79216666377;6238
79062863352;79113037126;250992180008353;06.09.2013 09:45:09;21;79113037126;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 09:45:09;79062863352;79113037126;6238
79062863352;79019684214;250992180008353;06.09.2013 09:46:30;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;06.09.2013 09:46:30;79062863352;79019684214;
79019684214;79062863352;250992180008353;06.09.2013 09:47:33;146;79062863352;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;06.09.2013 09:47:33;79062863352;79019684214;6238
79019684214;79062863352;250992180008353;06.09.2013 09:50:22;33;79062863352;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;06.09.2013 09:50:22;79062863352;79019684214;6238
79062863352;79113013030;250992180008353;06.09.2013 11:17:55;13;79113013030;;352833037456380;21232 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 11:17:55;79062863352;79113013030;6238
79062863352;79216666377;250992180008353;06.09.2013 12:35:02;444;79216666377;;352833037456380;21232 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 12:35:02;79062863352;79216666377;6238
79216666377;79062863352;250992180008353;06.09.2013 12:42:54;61;79062863352;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;06.09.2013 12:42:54;79062863352;79216666377;6238
79062863352;79113034457;250992180008353;06.09.2013 13:05:27;216;79113034457;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 13:05:27;79062863352;79113034457;6238
79062863352;79019684214;250992180008353;06.09.2013 13:27:00;154;79019684214;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 13:27:00;79062863352;79019684214;6238
79062863352;79216666377;250992180008353;06.09.2013 13:36:27;82;79216666377;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 13:36:27;79062863352;79216666377;6238
79062863352;79022823262;250992180008353;06.09.2013 14:19:36;65;79022823262;;352833037456380;21232 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 14:19:36;79062863352;79022823262;6238
79062863352;79216666377;250992180008353;06.09.2013 16:37:25;7;79216666377;;352833037456380;20071 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 16:37:25;79062863352;79216666377;6238
79062863352;79307117224;250992180008353;06.09.2013 19:40:23;42;79307117224;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;06.09.2013 19:40:23;79062863352;79307117224;6238
79062863352;73413940041;250992180008353;07.09.2013 12:49:12;8;73413940041;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;07.09.2013 12:49:12;79062863352;73413940041;6238
79062863352;79522959984;250992180008353;07.09.2013 22:22:47;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;07.09.2013 22:22:47;79062863352;79522959984;
79062863352;79522959984;250992180008353;07.09.2013 22:22:52;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;07.09.2013 22:22:52;79062863352;79522959984;
79043490003;79062863352;250992180008353;07.09.2013 22:27:14;0;;;352833037456380;20192 ;Энская обл, Энск г, Шолохова ул, д.30, Сопка Варничная, вышка ОРТПЦ;79062919999;Энск;79043490003;SMS Входящее;Local;07.09.2013 22:27:14;79062863352;79043490003;6238
79219600002;79062863352;250992180008353;07.09.2013 22:29:47;0;;;352833037456380;20192 ;Энская обл, Энск г, Шолохова ул, д.30, Сопка Варничная, вышка ОРТПЦ;79062919999;Энск;79219600002;SMS Входящее;Local;07.09.2013 22:29:47;79062863352;79219600002;6238
79062863352;79113034457;250992180008353;09.09.2013 09:01:07;7;79113034457;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;09.09.2013 09:01:07;79062863352;79113034457;6238
79062863352;79113034457;250992180008353;09.09.2013 09:01:25;41;79113034457;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;09.09.2013 09:01:25;79062863352;79113034457;6238
79062863352;78152238662;250992180008353;09.09.2013 09:14:49;21;78152238662;;352833037456380;21632 ;Энская обл, Энск г, Домостроительная ул, д.7, корп.1;79062919999;Энск;;Исходящий звонок;Local;09.09.2013 09:14:49;79062863352;78152238662;6238
79062863352;79216666377;250992180008353;09.09.2013 10:16:15;138;79216666377;;352833037456380;21251 ;Энская обл, Энск г, Кольский пр-кт, д.51;79062919999;Энск;;Исходящий звонок;Local;09.09.2013 10:16:15;79062863352;79216666377;6238
79062863352;79388900092;250992180008353;09.09.2013 14:05:12;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;09.09.2013 14:05:12;79062863352;79388900092;
79043490003;79062863352;250992180008353;09.09.2013 14:08:45;0;;;352833037456380;20312 ;Энская обл, Энск г, Старостина ул, д.93;79062919999;Энск;79043490003;SMS Входящее;Local;09.09.2013 14:08:45;79062863352;79043490003;6238
79022823262;79062863352;250992180008353;09.09.2013 14:18:48;115;79062863352;;352833037456380;20312 ;Энская обл, Энск г, Старостина ул, д.93;79062919999;Энск;;Входящий звонок;Local;09.09.2013 14:18:48;79062863352;79022823262;6238
79062863352;79216666377;250992180008353;09.09.2013 14:27:46;13;79216666377;;352833037456380;21211 ;Энская обл, Энск г, Старостина, д.55;79062919999;Энск;;Исходящий звонок;Local;09.09.2013 14:27:46;79062863352;79216666377;6238
79022823262;79062863352;250992180008353;09.09.2013 15:15:56;116;79062863352;;352833037456380;21211 ;Энская обл, Энск г, Старостина, д.55;79062919999;Энск;;Входящий звонок;Local;09.09.2013 15:15:56;79062863352;79022823262;6238
79062863352;79216666377;250992180008353;09.09.2013 16:33:25;10;79216666377;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;09.09.2013 16:33:25;79062863352;79216666377;6238
79062863352;79216666377;250992180008353;09.09.2013 16:52:18;8;79216666377;;352833037456380;20071 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;09.09.2013 16:52:18;79062863352;79216666377;6238
